t,x,y,psi,v,a,w
0.02,100.00,100.00,0.0000,0.00,0.00,0.0000
0.04,100.00,100.00,0.0000,0.00,0.00,0.0000
0.06,100.00,100.00,0.0000,0.00,0.00,0.0000
0.08,100.00,100.00,0.0000,0.00,0.00,0.0000
0.10,100.00,100.00,0.0000,0.00,0.00,0.0000
0.12,100.00,100.00,0.0000,0.00,0.00,0.0000
0.14,100.00,100.00,0.0000,0.00,0.00,0.0000
0.16,100.00,100.00,0.0000,0.00,0.00,0.0000
0.18,100.00,100.00,0.0000,0.00,0.00,0.0000
0.20,100.00,100.00,0.0000,0.00,0.00,0.0000
0.22,100.00,100.00,0.0000,0.00,0.00,0.0000
0.24,100.00,100.00,0.0000,0.00,0.00,0.0000
0.26,100.00,100.00,0.0000,0.00,0.00,0.0000
0.28,100.00,100.00,0.0000,0.00,0.00,0.0000
0.30,100.00,100.00,0.0000,0.00,0.00,0.0000
0.32,100.00,100.00,0.0000,0.00,0.00,0.0000
0.34,100.00,100.00,0.0000,0.00,0.00,0.0000
0.36,100.00,100.00,0.0000,0.00,0.00,0.0000
0.38,100.00,100.00,0.0000,0.00,0.00,0.0000
0.40,100.00,100.00,0.0000,0.00,0.00,0.0000
0.42,100.00,100.00,0.0000,0.00,0.00,0.0000
0.44,100.00,100.00,0.0000,0.00,0.00,0.0000
0.46,100.00,100.00,0.0000,0.00,0.00,0.0000
0.48,100.00,100.00,0.0000,0.00,0.00,0.0000
0.50,100.00,100.00,0.0000,0.00,0.00,0.0000
0.52,100.00,100.00,0.0000,0.00,0.00,0.0000
0.54,100.00,100.00,0.0000,0.00,0.00,0.0000
0.56,100.00,100.00,0.0000,0.00,0.00,0.0000
0.58,100.00,100.00,0.0000,0.00,0.00,0.0000
0.60,100.00,100.00,0.0000,0.00,0.00,0.0000
0.62,100.00,100.00,0.0000,0.00,0.00,0.0000
0.64,100.00,100.00,0.0000,0.00,0.00,0.0000
0.66,100.00,100.00,0.0000,0.00,0.00,0.0000
0.68,100.00,100.00,0.0000,0.00,0.00,0.0000
0.70,100.00,100.00,0.0000,0.00,0.00,0.0000
0.72,100.00,100.00,0.0000,0.00,0.00,0.0000
0.74,100.00,100.00,0.0000,0.00,0.00,0.0000
0.76,100.00,100.00,0.0000,0.00,0.00,0.0000
0.78,100.00,100.00,0.0000,0.00,0.00,0.0000
0.80,100.00,100.00,0.0000,0.00,0.00,0.0000
0.82,100.00,100.00,0.0000,0.00,0.00,0.0000
0.84,100.00,100.00,0.0000,0.00,0.00,0.0000
0.86,100.00,100.00,0.0000,0.00,0.00,0.0000
0.88,100.00,100.00,0.0000,0.00,0.00,0.0000
0.90,100.00,100.00,0.0000,0.00,0.00,0.0000
0.92,100.00,100.00,0.0000,0.00,0.00,0.0000
0.94,100.00,100.00,0.0000,0.00,0.00,0.0000
0.96,100.00,100.00,0.0000,0.00,0.00,0.0000
0.98,100.00,100.00,0.0000,0.00,0.00,0.0000
1.00,100.00,100.00,0.0000,0.00,0.00,0.0000
1.02,100.00,100.00,0.0000,0.00,0.00,0.0000
1.04,100.00,100.00,0.0000,0.00,0.00,0.0000
1.06,100.00,100.00,0.0000,0.00,0.00,0.0000
1.08,100.00,100.00,0.0000,0.00,0.00,0.0000
1.10,100.00,100.00,0.0000,0.00,0.00,0.0000
1.12,100.00,100.00,0.0000,0.00,0.00,0.0000
1.14,100.00,100.00,0.0000,0.00,0.00,0.0000
1.16,100.00,100.00,0.0000,0.00,0.00,0.0000
1.18,100.00,100.00,0.0000,0.00,0.00,0.0000
1.20,100.00,100.00,0.0000,0.00,0.00,0.0000
1.22,100.00,100.00,0.0000,0.00,0.00,0.0000
1.24,100.00,100.00,0.0000,0.00,0.00,0.0000
1.26,100.00,100.00,0.0000,0.00,0.00,0.0000
1.28,100.00,100.00,0.0000,0.00,0.00,0.0000
1.30,100.00,100.00,0.0000,0.00,0.00,0.0000
1.32,100.00,100.00,0.0000,0.00,0.00,0.0000
1.34,100.00,100.00,0.0000,0.00,0.00,0.0000
1.36,100.00,100.00,0.0000,0.00,0.00,0.0000
1.38,100.00,100.00,0.0000,0.00,0.00,0.0000
1.40,100.00,100.00,0.0000,0.00,0.00,0.0000
1.42,100.00,100.00,0.0000,0.00,0.00,0.0000
1.44,100.00,100.00,0.0000,0.00,0.00,0.0000
1.46,100.00,100.00,0.0000,0.00,0.00,0.0000
1.48,100.00,100.00,0.0000,0.00,0.00,0.0000
1.50,100.00,100.00,0.0000,0.00,0.00,0.0000
1.52,100.00,100.00,0.0000,0.00,0.00,0.0000
1.54,100.00,100.00,0.0000,0.00,0.00,0.0000
1.56,100.00,100.00,0.0000,0.00,0.00,0.0000
1.58,100.00,100.00,0.0000,0.00,0.00,0.0000
1.60,100.00,100.00,0.0000,0.00,0.00,0.0000
1.62,100.00,100.00,0.0000,0.00,0.00,0.0000
1.64,100.00,100.00,0.0000,0.00,0.00,0.0000
1.66,100.00,100.00,0.0000,0.00,0.00,0.0000
1.68,100.00,100.00,0.0000,0.00,0.00,0.0000
1.70,100.00,100.00,0.0000,0.00,0.00,0.0000
1.72,100.00,100.00,0.0000,0.00,0.00,0.0000
1.74,100.00,100.00,0.0000,0.00,0.00,0.0000
1.76,100.00,100.00,0.0000,0.00,0.00,0.0000
1.78,100.00,100.00,0.0000,0.00,0.00,0.0000
1.80,100.00,100.00,0.0000,0.00,0.00,0.0000
1.82,100.00,100.00,0.0000,0.00,0.00,0.0000
1.84,100.00,100.00,0.0000,0.00,0.00,0.0000
1.86,100.00,100.00,0.0000,0.00,0.00,0.0000
1.88,100.00,100.00,0.0000,0.00,0.00,0.0000
1.90,100.00,100.00,0.0000,0.00,0.00,0.0000
1.92,100.00,100.00,0.0000,0.00,0.00,0.0000
1.94,100.00,100.00,0.0000,0.00,0.00,0.0000
1.96,100.00,100.00,0.0000,0.00,0.00,0.0000
1.98,100.00,100.00,0.0000,0.00,0.00,0.0000
2.00,100.00,100.00,0.0000,0.00,0.00,0.0000
2.02,100.00,100.00,0.0000,0.00,0.00,0.0000
2.04,100.00,100.00,0.0000,0.00,0.00,0.0000
2.06,100.00,100.00,0.0000,0.00,0.00,0.0000
2.08,100.00,100.00,0.0000,0.00,0.00,0.0000
2.10,100.00,100.00,0.0000,0.00,0.00,0.0000
2.12,100.00,100.00,0.0000,0.00,0.00,0.0000
2.14,100.00,100.00,0.0000,0.00,0.00,0.0000
2.16,100.00,100.00,0.0000,0.00,0.00,0.0000
2.18,100.00,100.00,0.0000,0.00,0.00,0.0000
2.20,100.00,100.00,0.0000,0.00,0.00,0.0000
2.22,100.00,100.00,0.0000,0.00,0.00,0.0000
2.24,100.00,100.00,0.0000,0.00,0.00,0.0000
2.26,100.00,100.00,0.0000,0.00,0.00,0.0000
2.28,100.00,100.00,0.0000,0.00,0.00,0.0000
2.30,100.00,100.00,0.0000,0.00,0.00,0.0000
2.32,100.00,100.00,0.0000,0.00,0.00,0.0000
2.34,100.00,100.00,0.0000,0.00,0.00,0.0000
2.36,100.00,100.00,0.0000,0.00,0.00,0.0000
2.38,100.00,100.00,0.0000,0.00,0.00,0.0000
2.40,100.00,100.00,0.0000,0.00,0.00,0.0000
2.42,100.00,100.00,0.0000,0.00,0.00,0.0000
2.44,100.00,100.00,0.0000,0.00,0.00,0.0000
2.46,100.00,100.00,0.0000,0.00,0.00,0.0000
2.48,100.00,100.00,0.0000,0.00,0.00,0.0000
2.50,100.00,100.00,0.0000,0.00,0.00,0.0000
2.52,100.00,100.00,0.0000,0.00,0.00,0.0000
2.54,100.00,100.00,0.0000,0.00,0.00,0.0000
2.56,100.00,100.00,0.0000,0.00,0.00,0.0000
2.58,100.00,100.00,0.0000,0.00,0.00,0.0000
2.60,100.00,100.00,0.0000,0.00,0.00,0.0000
2.62,100.00,100.00,0.0000,0.00,0.00,0.0000
2.64,100.00,100.00,0.0000,0.00,0.00,0.0000
2.66,100.00,100.00,0.0000,0.00,0.00,0.0000
2.68,100.00,100.00,0.0000,0.00,0.00,0.0000
2.70,100.00,100.00,0.0000,0.00,0.00,0.0000
2.72,100.00,100.00,0.0000,0.00,0.00,0.0000
2.74,100.00,100.00,0.0000,0.00,0.00,0.0000
2.76,100.00,100.00,0.0000,0.00,0.00,0.0000
2.78,100.00,100.00,0.0000,0.00,0.00,0.0000
2.80,100.00,100.00,0.0000,0.00,0.00,0.0000
2.82,100.00,100.00,0.0000,0.00,0.00,0.0000
2.84,100.00,100.00,0.0000,0.00,0.00,0.0000
2.86,100.00,100.00,0.0000,0.00,0.00,0.0000
2.88,100.00,100.00,0.0000,0.00,0.00,0.0000
2.90,100.00,100.00,0.0000,0.00,0.00,0.0000
2.92,100.00,100.00,0.0000,0.00,0.00,0.0000
2.94,100.00,100.00,0.0000,0.00,0.00,0.0000
2.96,100.00,100.00,0.0000,0.00,0.00,0.0000
2.98,100.00,100.00,0.0000,0.00,0.00,0.0000
3.00,100.00,100.00,0.0000,0.00,0.00,0.0000
3.02,100.00,100.00,0.0000,0.00,0.00,0.0000
3.04,100.00,100.00,0.0000,0.00,0.00,0.0000
3.06,100.00,100.00,0.0000,0.00,0.00,0.0000
3.08,100.00,100.00,0.0000,0.00,0.00,0.0000
3.10,100.00,100.00,0.0000,0.00,0.00,0.0000
3.12,100.00,100.00,0.0000,0.00,0.00,0.0000
3.14,100.00,100.00,0.0000,0.00,0.00,0.0000
3.16,100.00,100.00,0.0000,0.00,0.00,0.0000
3.18,100.00,100.00,0.0000,0.00,0.00,0.0000
3.20,100.00,100.00,0.0000,0.00,0.00,0.0000
3.22,100.00,100.00,0.0000,0.00,0.00,0.0000
3.24,100.00,100.00,0.0000,0.00,0.00,0.0000
3.26,100.00,100.00,0.0000,0.00,0.00,0.0000
3.28,100.00,100.00,0.0000,0.00,0.00,0.0000
3.30,100.00,100.00,0.0000,0.00,0.00,0.0000
3.32,100.00,100.00,0.0000,0.00,0.00,0.0000
3.34,100.00,100.00,0.0000,0.00,0.00,0.0000
3.36,100.00,100.00,0.0000,0.00,0.00,0.0000
3.38,100.00,100.00,0.0000,0.00,0.00,0.0000
3.40,100.00,100.00,0.0000,0.00,0.00,0.0000
3.42,100.00,100.00,0.0000,0.00,0.00,0.0000
3.44,100.00,100.00,0.0000,0.00,0.00,0.0000
3.46,100.00,100.00,0.0000,0.00,0.00,0.0000
3.48,100.00,100.00,0.0000,0.00,0.00,0.0000
3.50,100.00,100.00,0.0000,0.00,0.00,0.0000
3.52,100.00,100.00,0.0000,0.00,0.00,0.0000
3.54,100.00,100.00,0.0000,0.00,0.00,0.0000
3.56,100.00,100.00,0.0000,0.00,0.00,0.0000
3.58,100.00,100.00,0.0000,0.00,0.00,0.0000
3.60,100.00,100.00,0.0000,0.00,0.00,0.0000
3.62,100.00,100.00,0.0000,0.00,0.00,0.0000
3.64,100.00,100.00,0.0000,0.00,0.00,0.0000
3.66,100.00,100.00,0.0000,0.00,0.00,0.0000
3.68,100.00,100.00,0.0000,0.00,0.00,0.0000
3.70,100.00,100.00,0.0000,0.00,0.00,0.0000
3.72,100.00,100.00,0.0000,0.00,0.00,0.0000
3.74,100.00,100.00,0.0000,0.00,0.00,0.0000
3.76,100.00,100.00,0.0000,0.00,0.00,0.0000
3.78,100.00,100.00,0.0000,0.00,0.00,0.0000
3.80,100.00,100.00,0.0000,0.00,0.00,0.0000
3.82,100.00,100.00,0.0000,0.00,0.00,0.0000
3.84,100.00,100.00,0.0000,0.00,0.00,0.0000
3.86,100.00,100.00,0.0000,0.00,0.00,0.0000
3.88,100.00,100.00,0.0000,0.00,0.00,0.0000
3.90,100.00,100.00,0.0000,0.00,0.00,0.0000
3.92,100.00,100.00,0.0000,0.00,0.00,0.0000
3.94,100.00,100.00,0.0000,0.00,0.00,0.0000
3.96,100.00,100.00,0.0000,0.00,0.00,0.0000
3.98,100.00,100.00,0.0000,0.00,0.00,0.0000
4.00,100.00,100.00,0.0000,0.00,0.00,0.0000
4.02,100.00,100.00,0.0000,0.00,0.00,0.0000
4.04,100.00,100.00,0.0000,0.00,0.00,0.0000
4.06,100.00,100.00,0.0000,0.00,0.00,0.0000
4.08,100.00,100.00,0.0000,0.00,0.00,0.0000
4.10,100.00,100.00,0.0000,0.00,0.00,0.0000
4.12,100.00,100.00,0.0000,0.00,0.00,0.0000
4.14,100.00,100.00,0.0000,0.00,0.00,0.0000
4.16,100.00,100.00,0.0000,0.00,0.00,0.0000
4.18,100.00,100.00,0.0000,0.00,0.00,0.0000
4.20,100.00,100.00,0.0000,0.00,0.00,0.0000
4.22,100.00,100.00,0.0000,0.00,0.00,0.0000
4.24,100.00,100.00,0.0000,0.00,0.00,0.0000
4.26,100.00,100.00,0.0000,0.00,0.00,0.0000
4.28,100.00,100.00,0.0000,0.00,0.00,0.0000
4.30,100.00,100.00,0.0000,0.00,0.00,0.0000
4.32,100.00,100.00,0.0000,0.00,0.00,0.0000
4.34,100.00,100.00,0.0000,0.00,0.00,0.0000
4.36,100.00,100.00,0.0000,0.00,0.00,0.0000
4.38,100.00,100.00,0.0000,0.00,0.00,0.0000
4.40,100.00,100.00,0.0000,0.00,0.00,0.0000
4.42,100.00,100.00,0.0000,0.00,0.00,0.0000
4.44,100.00,100.00,0.0000,0.00,0.00,0.0000
4.46,100.00,100.00,0.0000,0.00,0.00,0.0000
4.48,100.00,100.00,0.0000,0.00,0.00,0.0000
4.50,100.00,100.00,0.0000,0.00,0.00,0.0000
4.52,100.00,100.00,0.0000,0.00,0.00,0.0000
4.54,100.00,100.00,0.0000,0.00,0.00,0.0000
4.56,100.00,100.00,0.0000,0.00,0.00,0.0000
4.58,100.00,100.00,0.0000,0.00,0.00,0.0000
4.60,100.00,100.00,0.0000,0.00,0.00,0.0000
4.62,100.00,100.00,0.0000,0.00,0.00,0.0000
4.64,100.00,100.00,0.0000,0.00,0.00,0.0000
4.66,100.00,100.00,0.0000,0.00,0.00,0.0000
4.68,100.00,100.00,0.0000,0.00,0.00,0.0000
4.70,100.00,100.00,0.0000,0.00,0.00,0.0000
4.72,100.00,100.00,0.0000,0.00,0.00,0.0000
4.74,100.00,100.00,0.0000,0.00,0.00,0.0000
4.76,100.00,100.00,0.0000,0.00,0.00,0.0000
4.78,100.00,100.00,0.0000,0.00,0.00,0.0000
4.80,100.00,100.00,0.0000,0.00,0.00,0.0000
4.82,100.00,100.00,0.0000,0.00,0.00,0.0000
4.84,100.00,100.00,0.0000,0.00,0.00,0.0000
4.86,100.00,100.00,0.0000,0.00,0.00,0.0000
4.88,100.00,100.00,0.0000,0.00,0.00,0.0000
4.90,100.00,100.00,0.0000,0.00,0.00,0.0000
4.92,100.00,100.00,0.0000,0.00,0.00,0.0000
4.94,100.00,100.00,0.0000,0.00,0.00,0.0000
4.96,100.00,100.00,0.0000,0.00,0.00,0.0000
4.98,100.00,100.00,0.0000,0.00,0.00,0.0000
5.00,100.00,100.00,0.0000,0.00,0.00,0.0000
5.02,100.00,100.00,0.0000,0.00,0.00,0.0000
5.04,100.00,100.00,0.0000,0.00,0.00,0.0000
5.06,100.00,100.00,0.0000,0.00,0.00,0.0000
5.08,100.00,100.00,0.0000,0.00,0.00,0.0000
5.10,100.00,100.00,0.0000,0.00,0.00,0.0000
5.12,100.00,100.00,0.0000,0.00,0.00,0.0000
5.14,100.00,100.00,0.0000,0.00,0.00,0.0000
5.16,100.00,100.00,0.0000,0.00,0.00,0.0000
5.18,100.00,100.00,0.0000,0.00,0.00,0.0000
5.20,100.00,100.00,0.0000,0.00,0.00,0.0000
5.22,100.00,100.00,0.0000,0.00,0.00,0.0000
5.24,100.00,100.00,0.0000,0.00,0.00,0.0000
5.26,100.00,100.00,0.0000,0.00,0.00,0.0000
5.28,100.00,100.00,0.0000,0.00,0.00,0.0000
5.30,100.00,100.00,0.0000,0.00,0.00,0.0000
5.32,100.00,100.00,0.0000,0.00,0.00,0.0000
5.34,100.00,100.00,0.0000,0.00,0.00,0.0000
5.36,100.00,100.00,0.0000,0.00,0.00,0.0000
5.38,100.00,100.00,0.0000,0.00,0.00,0.0000
5.40,100.00,100.00,0.0000,0.00,0.00,0.0000
5.42,100.00,100.00,0.0000,0.00,0.00,0.0000
5.44,100.00,100.00,0.0000,0.00,0.00,0.0000
5.46,100.00,100.00,0.0000,0.00,0.00,0.0000
5.48,100.00,100.00,0.0000,0.00,0.00,0.0000
5.50,100.00,100.00,0.0000,0.00,0.00,0.0000
5.52,100.00,100.00,0.0000,0.00,0.00,0.0000
5.54,100.00,100.00,0.0000,0.00,0.00,0.0000
5.56,100.00,100.00,0.0000,0.00,0.00,0.0000
5.58,100.00,100.00,0.0000,0.00,0.00,0.0000
5.60,100.00,100.00,0.0000,0.00,0.00,0.0000
5.62,100.00,100.00,0.0000,0.00,0.00,0.0000
5.64,100.00,100.00,0.0000,0.00,0.00,0.0000
5.66,100.00,100.00,0.0000,0.00,0.00,0.0000
5.68,100.00,100.00,0.0000,0.00,0.00,0.0000
5.70,100.00,100.00,0.0000,0.00,0.00,0.0000
5.72,100.00,100.00,0.0000,0.00,0.00,0.0000
5.74,100.00,100.00,0.0000,0.00,0.00,0.0000
5.76,100.00,100.00,0.0000,0.00,0.00,0.0000
5.78,100.00,100.00,0.0000,0.00,0.00,0.0000
5.80,100.00,100.00,0.0000,0.00,0.00,0.0000
5.82,100.00,100.00,0.0000,0.00,0.00,0.0000
5.84,100.00,100.00,0.0000,0.00,0.00,0.0000
5.86,100.00,100.00,0.0000,0.00,0.00,0.0000
5.88,100.00,100.00,0.0000,0.00,0.00,0.0000
5.90,100.00,100.00,0.0000,0.00,0.00,0.0000
5.92,100.00,100.00,0.0000,0.00,0.00,0.0000
5.94,100.00,100.00,0.0000,0.00,0.00,0.0000
5.96,100.00,100.00,0.0000,0.00,0.00,0.0000
5.98,100.00,100.00,0.0000,0.00,0.00,0.0000
6.00,100.00,100.00,0.0000,0.00,0.00,0.0000
6.02,100.00,100.00,0.0000,0.00,0.00,0.0000
6.04,100.00,100.00,0.0000,0.00,0.00,0.0000
6.06,100.00,100.00,0.0000,0.00,0.00,0.0000
6.08,100.00,100.00,0.0000,0.00,0.00,0.0000
6.10,100.00,100.00,0.0000,0.00,0.00,0.0000
6.12,100.00,100.00,0.0000,0.00,0.00,0.0000
6.14,100.00,100.00,0.0000,0.00,0.00,0.0000
6.16,100.00,100.00,0.0000,0.00,0.00,0.0000
6.18,100.00,100.00,0.0000,0.00,0.00,0.0000
6.20,100.00,100.00,0.0000,0.00,0.00,0.0000
6.22,100.00,100.00,0.0000,0.00,0.00,0.0000
6.24,100.00,100.00,0.0000,0.00,0.00,0.0000
6.26,100.00,100.00,0.0000,0.00,0.00,0.0000
6.28,100.00,100.00,0.0000,0.00,0.00,0.0000
6.30,100.00,100.00,0.0000,0.00,0.00,0.0000
6.32,100.00,100.00,0.0000,0.00,0.00,0.0000
6.34,100.00,100.00,0.0000,0.00,0.00,0.0000
6.36,100.00,100.00,0.0000,0.00,0.00,0.0000
6.38,100.00,100.00,0.0000,0.00,0.00,0.0000
6.40,100.00,100.00,0.0000,0.00,0.00,0.0000
6.42,100.00,100.00,0.0000,0.00,0.00,0.0000
6.44,100.00,100.00,0.0000,0.00,0.00,0.0000
6.46,100.00,100.00,0.0000,0.00,0.00,0.0000
6.48,100.00,100.00,0.0000,0.00,0.00,0.0000
6.50,100.00,100.00,0.0000,0.00,0.00,0.0000
6.52,100.00,100.00,0.0000,0.00,0.00,0.0000
6.54,100.00,100.00,0.0000,0.00,0.00,0.0000
6.56,100.00,100.00,0.0000,0.00,0.00,0.0000
6.58,100.00,100.00,0.0000,0.12,6.00,0.0000
6.60,100.01,100.00,0.0000,0.24,6.00,0.0000
6.62,100.01,100.00,0.0000,0.36,6.00,0.0000
6.64,100.02,100.00,0.0000,0.48,6.00,0.0000
6.66,100.04,100.00,0.0000,0.60,6.00,0.0000
6.68,100.05,100.00,0.0000,0.72,6.00,0.0000
6.70,100.07,100.00,0.0000,0.84,6.00,0.0000
6.72,100.09,100.00,0.0000,0.96,6.00,0.0000
6.74,100.11,100.00,0.0000,1.08,6.00,0.0000
6.76,100.13,100.00,0.0000,1.20,6.00,0.0000
6.78,100.16,100.00,0.0000,1.32,6.00,0.0000
6.80,100.19,100.00,0.0000,1.44,6.00,0.0000
6.82,100.22,100.00,0.0000,1.56,6.00,0.0000
6.84,100.25,100.00,0.0000,1.68,6.00,0.0000
6.86,100.29,100.00,0.0000,1.80,6.00,0.0000
6.88,100.33,100.00,0.0000,1.92,6.00,0.0000
6.90,100.37,100.00,0.0000,2.04,6.00,0.0000
6.92,100.41,100.00,0.0000,2.16,6.00,0.0000
6.94,100.46,100.00,0.0000,2.28,6.00,0.0000
6.96,100.50,100.00,0.0000,2.40,6.00,0.0000
6.98,100.55,100.00,0.0000,2.52,6.00,0.0000
7.00,100.61,100.00,0.0000,2.64,6.00,0.0000
7.02,100.66,100.00,0.0000,2.76,6.00,0.0000
7.04,100.72,100.00,0.0000,2.88,6.00,0.0000
7.06,100.78,100.00,0.0000,3.00,6.00,0.0000
7.08,100.84,100.00,0.0000,3.12,6.00,0.0000
7.10,100.91,100.00,0.0000,3.24,6.00,0.0000
7.12,100.97,100.00,0.0000,3.36,6.00,0.0000
7.14,101.04,100.00,0.0000,3.48,6.00,0.0000
7.16,101.12,100.00,0.0000,3.60,6.00,0.0000
7.18,101.19,100.00,0.0000,3.72,6.00,0.0000
7.20,101.27,100.00,0.0000,3.84,6.00,0.0000
7.22,101.35,100.00,0.0000,3.96,6.00,0.0000
7.24,101.43,100.00,0.0000,4.08,6.00,0.0000
7.26,101.51,100.00,0.0000,4.20,6.00,0.0000
7.28,101.60,100.00,0.0000,4.32,6.00,0.0000
7.30,101.69,100.00,0.0000,4.44,6.00,0.0000
7.32,101.78,100.00,0.0000,4.56,6.00,0.0000
7.34,101.87,100.00,0.0000,4.68,6.00,0.0000
7.36,101.97,100.00,0.0000,4.80,6.00,0.0000
7.38,102.07,100.00,0.0000,4.92,6.00,0.0000
7.40,102.17,100.00,0.0000,5.04,6.00,0.0000
7.42,102.27,100.00,0.0000,5.16,6.00,0.0000
7.44,102.38,100.00,0.0000,5.28,6.00,0.0000
7.46,102.48,100.00,0.0000,5.40,6.00,0.0000
7.48,102.59,100.00,0.0000,5.52,6.00,0.0000
7.50,102.71,100.00,0.0000,5.64,6.00,0.0000
7.52,102.82,100.00,0.0000,5.76,6.00,0.0000
7.54,102.94,100.00,0.0000,5.88,6.00,0.0000
7.56,103.06,100.00,0.0000,6.00,6.00,0.0000
7.58,103.18,100.00,0.0000,6.12,6.00,0.0000
7.60,103.31,100.00,0.0000,6.24,6.00,0.0000
7.62,103.43,100.00,0.0000,6.36,6.00,0.0000
7.64,103.56,100.00,0.0000,6.48,6.00,0.0000
7.66,103.70,100.00,0.0000,6.60,6.00,0.0000
7.68,103.83,100.00,0.0000,6.72,6.00,0.0000
7.70,103.97,100.00,0.0000,6.84,6.00,0.0000
7.72,104.11,100.00,0.0000,6.96,6.00,0.0000
7.74,104.25,100.00,0.0000,7.08,6.00,0.0000
7.76,104.39,100.00,0.0000,7.20,6.00,0.0000
7.78,104.54,100.00,0.0000,7.32,6.00,0.0000
7.80,104.69,100.00,0.0000,7.44,6.00,0.0000
7.82,104.84,100.00,0.0000,7.56,6.00,0.0000
7.84,104.99,100.00,0.0000,7.68,6.00,0.0000
7.86,105.15,100.00,0.0000,7.80,6.00,0.0000
7.88,105.31,100.00,0.0000,7.92,6.00,0.0000
7.90,105.47,100.00,0.0000,8.04,6.00,0.0000
7.92,105.63,100.00,0.0000,8.16,6.00,0.0000
7.94,105.80,100.00,0.0000,8.28,6.00,0.0000
7.96,105.96,100.00,0.0000,8.40,6.00,0.0000
7.98,106.13,100.00,0.0000,8.52,6.00,0.0000
8.00,106.31,100.00,0.0000,8.64,6.00,0.0000
8.02,106.48,100.00,0.0000,8.76,6.00,0.0000
8.04,106.66,100.00,0.0000,8.88,6.00,0.0000
8.06,106.84,100.00,0.0000,9.00,6.00,0.0000
8.08,107.02,100.00,0.0000,9.12,6.00,0.0000
8.10,107.21,100.00,0.0000,9.24,6.00,0.0000
8.12,107.39,100.00,0.0000,9.36,6.00,0.0000
8.14,107.58,100.00,0.0000,9.48,6.00,0.0000
8.16,107.78,100.00,0.0000,9.60,6.00,0.0000
8.18,107.97,100.00,0.0000,9.72,6.00,0.0000
8.20,108.17,100.00,0.0000,9.84,6.00,0.0000
8.22,108.37,100.00,0.0000,9.96,6.00,0.0000
8.24,108.57,100.00,0.0000,10.08,6.00,0.0000
8.26,108.77,100.00,0.0000,10.20,6.00,0.0000
8.28,108.98,100.00,0.0000,10.32,6.00,0.0000
8.30,109.19,100.00,0.0000,10.44,6.00,0.0000
8.32,109.40,100.00,0.0000,10.56,6.00,0.0000
8.34,109.61,100.00,0.0050,10.68,6.00,0.2520
8.36,109.83,100.00,0.0144,10.80,6.00,0.4687
8.38,110.05,100.01,0.0275,10.92,6.00,0.6551
8.40,110.27,100.02,0.0438,11.04,6.00,0.8154
8.42,110.49,100.03,0.0629,11.16,6.00,0.9532
8.44,110.71,100.05,0.0793,11.28,6.00,0.8198
8.46,110.94,100.07,0.0934,11.40,6.00,0.7050
8.48,111.17,100.10,0.1055,11.52,6.00,0.6063
8.50,111.40,100.12,0.1159,11.64,6.00,0.5214
8.52,111.64,100.15,0.1249,11.76,6.00,0.4484
8.54,111.87,100.18,0.1326,11.88,6.00,0.3856
8.56,112.11,100.22,0.1393,12.00,6.00,0.3317
8.58,112.35,100.25,0.1450,12.12,6.00,0.2852
8.60,112.59,100.29,0.1499,12.24,6.00,0.2453
8.62,112.83,100.33,0.1541,12.36,6.00,0.2110
8.64,113.08,100.37,0.1577,12.48,6.00,0.1814
8.66,113.33,100.41,0.1608,12.60,6.00,0.1560
8.68,113.58,100.45,0.1635,12.72,6.00,0.1342
8.70,113.83,100.49,0.1658,12.84,6.00,0.1154
8.72,114.09,100.53,0.1628,12.96,6.00,-0.1528
8.74,114.35,100.57,0.1551,13.08,6.00,-0.3834
8.76,114.61,100.61,0.1435,13.20,6.00,-0.5817
8.78,114.87,100.65,0.1284,13.32,6.00,-0.7523
8.80,115.14,100.68,0.1104,13.44,6.00,-0.8989
8.82,115.41,100.70,0.0899,13.56,6.00,-1.0251
8.84,115.68,100.72,0.0723,13.68,6.00,-0.8816
8.86,115.96,100.73,0.0571,13.80,6.00,-0.7582
8.88,116.24,100.75,0.0441,13.92,6.00,-0.6520
8.90,116.52,100.76,0.0329,14.04,6.00,-0.5607
8.92,116.80,100.76,0.0232,14.16,6.00,-0.4822
8.94,117.09,100.77,0.0150,14.28,6.00,-0.4147
8.96,117.38,100.77,0.0078,14.40,6.00,-0.3567
8.98,117.67,100.77,0.0017,14.52,6.00,-0.3067
9.00,117.96,100.77,-0.0036,14.64,6.00,-0.2638
9.02,118.25,100.77,-0.0081,14.76,6.00,-0.2269
9.04,118.55,100.76,-0.0120,14.88,6.00,-0.1951
9.06,118.85,100.76,-0.0154,15.00,6.00,-0.1678
9.08,119.15,100.75,-0.0183,15.00,0.00,-0.1443
9.10,119.45,100.75,-0.0208,15.00,0.00,-0.1241
9.12,119.75,100.74,-0.0229,15.00,0.00,-0.1067
9.14,120.05,100.73,-0.0247,15.00,0.00,-0.0918
9.16,120.35,100.72,-0.0263,15.00,0.00,-0.0789
9.18,120.65,100.72,-0.0277,15.00,0.00,-0.0679
9.20,120.95,100.71,-0.0288,15.00,0.00,-0.0584
9.22,121.25,100.70,-0.0298,15.00,0.00,-0.0502
9.24,121.55,100.69,-0.0307,15.00,0.00,-0.0432
9.26,121.85,100.68,-0.0314,15.00,0.00,-0.0371
9.28,122.15,100.67,-0.0321,15.00,0.00,-0.0319
